Drug,Cell,Label
Tanespimycin,DU145_PROSTATE,Resistance
Tanespimycin,DV90_LUNG,Resistance
Tanespimycin,EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,EBC1_LUNG,Resistance
Tanespimycin,EFE184_ENDOMETRIUM,Resistance
Tanespimycin,EFM19_BREAST,Resistance
Tanespimycin,EFO21_OVARY,Resistance
Tanespimycin,EFO27_OVARY,Resistance
Tanespimycin,EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,EN_ENDOMETRIUM,Resistance
Tanespimycin,ES2_OVARY,Resistance
Tanespimycin,ESS1_ENDOMETRIUM,Resistance
Tanespimycin,F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,FADU_UPPER_AERODIGESTIVE_TRACT,Resistance
Tanespimycin,FU97_STOMACH,Resistance
Tanespimycin,FUOV1_OVARY,Resistance
Tanespimycin,G361_SKIN,Resistance
Tanespimycin,G401_SOFT_TISSUE,Resistance
Tanespimycin,G402_SOFT_TISSUE,Resistance
Tanespimycin,GAMG_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,GB1_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,GCIY_STOMACH,Resistance
Tanespimycin,GCT_SOFT_TISSUE,Resistance
Tanespimycin,GI1_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,GMS10_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,H4_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,HARA_LUNG,Resistance
Tanespimycin,HCC1187_BREAST,Resistance
Tanespimycin,HCC1395_BREAST,Resistance
Tanespimycin,HCC15_LUNG,Resistance
Tanespimycin,HCC1569_BREAST,Resistance
Tanespimycin,HCC1806_BREAST,Resistance
Tanespimycin,HCC1954_BREAST,Resistance
Tanespimycin,HCC2935_LUNG,Resistance
Tanespimycin,HCC4006_LUNG,Resistance
Tanespimycin,HCC44_LUNG,Resistance
Tanespimycin,HCC70_BREAST,Resistance
Tanespimycin,HCC78_LUNG,Resistance
Tanespimycin,HCC827_LUNG,Resistance
Tanespimycin,HCT116_LARGE_INTESTINE,Resistance
Tanespimycin,HCT15_LARGE_INTESTINE,Resistance
Tanespimycin,HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,HDQP1_BREAST,Resistance
Tanespimycin,HEC151_ENDOMETRIUM,Resistance
Tanespimycin,HEC1A_ENDOMETRIUM,Resistance
Tanespimycin,HEC1B_ENDOMETRIUM,Resistance
Tanespimycin,HEC251_ENDOMETRIUM,Resistance
Tanespimycin,HEC265_ENDOMETRIUM,Resistance
Tanespimycin,HEC59_ENDOMETRIUM,Resistance
Tanespimycin,HEC6_ENDOMETRIUM,Resistance
Tanespimycin,HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,HEP3B217_LIVER,Resistance
Tanespimycin,HEPG2_LIVER,Resistance
Tanespimycin,HEYA8_OVARY,Resistance
Tanespimycin,HGC27_STOMACH,Resistance
Tanespimycin,HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,HLE_LIVER,Resistance
Tanespimycin,HLF_LIVER,Resistance
Tanespimycin,HMC18_BREAST,Resistance
Tanespimycin,HMCB_SKIN,Resistance
Tanespimycin,HOS_BONE,Resistance
Tanespimycin,HPAC_PANCREAS,Resistance
Tanespimycin,HPAFII_PANCREAS,Resistance
Tanespimycin,HS229T_LUNG,Resistance
Tanespimycin,HS294T_SKIN,Resistance
Tanespimycin,HS578T_BREAST,Resistance
Tanespimycin,HS683_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,HS695T_SKIN,Resistance
Tanespimycin,HS729_SOFT_TISSUE,Resistance
Tanespimycin,HS739T_BREAST,Resistance
Tanespimycin,HS746T_STOMACH,Resistance
Tanespimycin,HS766T_PANCREAS,Resistance
Tanespimycin,HS840T_UPPER_AERODIGESTIVE_TRACT,Resistance
Tanespimycin,HS852T_SKIN,Resistance
Tanespimycin,HS895T_SKIN,Resistance
Tanespimycin,HS936T_SKIN,Resistance
Tanespimycin,HS939T_SKIN,Resistance
Tanespimycin,HS944T_SKIN,Resistance
Tanespimycin,HSC2_UPPER_AERODIGESTIVE_TRACT,Resistance
Tanespimycin,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,HT1080_SOFT_TISSUE,Resistance
Tanespimycin,HT1197_URINARY_TRACT,Resistance
Tanespimycin,HT1376_URINARY_TRACT,Resistance
Tanespimycin,HT144_SKIN,Resistance
Tanespimycin,HT29_LARGE_INTESTINE,Resistance
Tanespimycin,HUCCT1_BILIARY_TRACT,Resistance
Tanespimycin,HUH1_LIVER,Resistance
Tanespimycin,HUPT3_PANCREAS,Resistance
Tanespimycin,HUPT4_PANCREAS,Resistance
Tanespimycin,HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,IALM_LUNG,Resistance
Tanespimycin,IGR37_SKIN,Resistance
Tanespimycin,IGR39_SKIN,Resistance
Tanespimycin,IGROV1_OVARY,Resistance
Tanespimycin,IM95_STOMACH,Resistance
Tanespimycin,IMR32_AUTONOMIC_GANGLIA,Resistance
Tanespimycin,IPC298_SKIN,Resistance
Tanespimycin,ISHIKAWAHERAKLIO02ER_ENDOMETRIUM,Resistance
Tanespimycin,ISTMES1_PLEURA,Resistance
Tanespimycin,ISTMES2_PLEURA,Resistance
Tanespimycin,J82_URINARY_TRACT,Resistance
Tanespimycin,JHH2_LIVER,Resistance
Tanespimycin,JHH4_LIVER,Resistance
Tanespimycin,JHH5_LIVER,Resistance
Tanespimycin,JHH6_LIVER,Resistance
Tanespimycin,JHH7_LIVER,Resistance
Tanespimycin,JHOS2_OVARY,Resistance
Tanespimycin,JHOS4_OVARY,Resistance
Tanespimycin,JHUEM2_ENDOMETRIUM,Resistance
Tanespimycin,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,JMSU1_URINARY_TRACT,Resistance
Tanespimycin,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,K029AX_SKIN,Resistance
Tanespimycin,KALS1_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,KCIMOH1_PANCREAS,Resistance
Tanespimycin,KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,KE39_STOMACH,Resistance
Tanespimycin,KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,KELLY_AUTONOMIC_GANGLIA,Resistance
Tanespimycin,KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,KLE_ENDOMETRIUM,Resistance
Tanespimycin,KMBC2_URINARY_TRACT,Resistance
Tanespimycin,KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,KMRC1_KIDNEY,Resistance
Tanespimycin,KMRC2_KIDNEY,Resistance
Tanespimycin,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,KNS42_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,KNS60_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,KNS62_LUNG,Resistance
Tanespimycin,KNS81_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,KP2_PANCREAS,Resistance
Tanespimycin,KP3_PANCREAS,Resistance
Tanespimycin,KP4_PANCREAS,Resistance
Tanespimycin,KPNSI9S_AUTONOMIC_GANGLIA,Resistance
Tanespimycin,KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,KURAMOCHI_OVARY,Resistance
Tanespimycin,KYM1_SOFT_TISSUE,Resistance
Tanespimycin,KYSE140_OESOPHAGUS,Resistance
Tanespimycin,KYSE150_OESOPHAGUS,Resistance
Tanespimycin,KYSE180_OESOPHAGUS,Resistance
Tanespimycin,KYSE30_OESOPHAGUS,Resistance
Tanespimycin,KYSE410_OESOPHAGUS,Resistance
Tanespimycin,KYSE450_OESOPHAGUS,Resistance
Tanespimycin,KYSE510_OESOPHAGUS,Resistance
Tanespimycin,KYSE520_OESOPHAGUS,Resistance
Tanespimycin,KYSE70_OESOPHAGUS,Resistance
Tanespimycin,L33_PANCREAS,Resistance
Tanespimycin,L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,LC1SQSF_LUNG,Resistance
Tanespimycin,LCLC103H_LUNG,Resistance
Tanespimycin,LN18_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,LN229_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,LOUNH91_LUNG,Resistance
Tanespimycin,LOXIMVI_SKIN,Resistance
Tanespimycin,LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,LS123_LARGE_INTESTINE,Resistance
Tanespimycin,LS411N_LARGE_INTESTINE,Resistance
Tanespimycin,LS513_LARGE_INTESTINE,Resistance
Tanespimycin,LU99_LUNG,Resistance
Tanespimycin,LUDLU1_LUNG,Resistance
Tanespimycin,MALME3M_SKIN,Resistance
Tanespimycin,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,MCAS_OVARY,Resistance
Tanespimycin,MCF7_BREAST,Resistance
Tanespimycin,MDAMB157_BREAST,Resistance
Tanespimycin,MDAMB175VII_BREAST,Resistance
Tanespimycin,MDAMB415_BREAST,Resistance
Tanespimycin,MDAMB435S_SKIN,Resistance
Tanespimycin,MDAMB436_BREAST,Resistance
Tanespimycin,MDAMB453_BREAST,Resistance
Tanespimycin,MDAMB468_BREAST,Resistance
Tanespimycin,MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,MELHO_SKIN,Resistance
Tanespimycin,MESSA_SOFT_TISSUE,Resistance
Tanespimycin,MEWO_SKIN,Resistance
Tanespimycin,MFE280_ENDOMETRIUM,Resistance
Tanespimycin,MFE296_ENDOMETRIUM,Resistance
Tanespimycin,MFE319_ENDOMETRIUM,Resistance
Tanespimycin,MG63_BONE,Resistance
Tanespimycin,MHHES1_BONE,Resistance
Tanespimycin,MIAPACA2_PANCREAS,Resistance
Tanespimycin,MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,MKN45_STOMACH,Resistance
Tanespimycin,MKN7_STOMACH,Resistance
Tanespimycin,MKN74_STOMACH,Resistance
Tanespimycin,MOGGCCM_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,MORCPR_LUNG,Resistance
Tanespimycin,MPP89_PLEURA,Resistance
Tanespimycin,MSTO211H_PLEURA,Resistance
Tanespimycin,NCIH1048_LUNG,Resistance
Tanespimycin,NCIH1092_LUNG,Resistance
Tanespimycin,NCIH1155_LUNG,Resistance
Tanespimycin,NCIH1184_LUNG,Resistance
Tanespimycin,NCIH1299_LUNG,Resistance
Tanespimycin,NCIH1339_LUNG,Resistance
Tanespimycin,NCIH1341_LUNG,Resistance
Tanespimycin,NCIH1355_LUNG,Resistance
Tanespimycin,NCIH1373_LUNG,Resistance
Tanespimycin,NCIH1563_LUNG,Resistance
Tanespimycin,NCIH1568_LUNG,Resistance
Tanespimycin,NCIH1573_LUNG,Resistance
Tanespimycin,NCIH1581_LUNG,Resistance
Tanespimycin,NCIH1648_LUNG,Resistance
Tanespimycin,NCIH1650_LUNG,Resistance
Tanespimycin,NCIH1651_LUNG,Resistance
Tanespimycin,NCIH1666_LUNG,Resistance
Tanespimycin,NCIH1693_LUNG,Resistance
Tanespimycin,NCIH1694_LUNG,Resistance
Tanespimycin,NCIH1703_LUNG,Resistance
Tanespimycin,NCIH1792_LUNG,Resistance
Tanespimycin,NCIH1793_LUNG,Resistance
Tanespimycin,NCIH1869_LUNG,Resistance
Tanespimycin,NCIH1915_LUNG,Resistance
Tanespimycin,NCIH1944_LUNG,Resistance
Tanespimycin,NCIH1975_LUNG,Resistance
Tanespimycin,NCIH2009_LUNG,Resistance
Tanespimycin,NCIH2023_LUNG,Resistance
Tanespimycin,NCIH2030_LUNG,Resistance
Tanespimycin,NCIH2052_PLEURA,Resistance
Tanespimycin,NCIH2085_LUNG,Resistance
Tanespimycin,NCIH2087_LUNG,Resistance
Tanespimycin,NCIH211_LUNG,Resistance
Tanespimycin,NCIH2122_LUNG,Resistance
Tanespimycin,NCIH2170_LUNG,Resistance
Tanespimycin,NCIH2172_LUNG,Resistance
Tanespimycin,NCIH2228_LUNG,Resistance
Tanespimycin,NCIH226_LUNG,Resistance
Tanespimycin,NCIH2286_LUNG,Resistance
Tanespimycin,NCIH23_LUNG,Resistance
Tanespimycin,NCIH2444_LUNG,Resistance
Tanespimycin,NCIH2452_PLEURA,Resistance
Tanespimycin,NCIH28_PLEURA,Resistance
Tanespimycin,NCIH322_LUNG,Resistance
Tanespimycin,NCIH3255_LUNG,Resistance
Tanespimycin,NCIH358_LUNG,Resistance
Tanespimycin,NCIH441_LUNG,Resistance
Tanespimycin,NCIH460_LUNG,Resistance
Tanespimycin,NCIH520_LUNG,Resistance
Tanespimycin,NCIH522_LUNG,Resistance
Tanespimycin,NCIH647_LUNG,Resistance
Tanespimycin,NCIH650_LUNG,Resistance
Tanespimycin,NCIH661_LUNG,Resistance
Tanespimycin,NCIH727_LUNG,Resistance
Tanespimycin,NCIH747_LARGE_INTESTINE,Resistance
Tanespimycin,NCIH810_LUNG,Resistance
Tanespimycin,NCIN87_STOMACH,Resistance
Tanespimycin,NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,NIHOVCAR3_OVARY,Resistance
Tanespimycin,NUGC3_STOMACH,Resistance
Tanespimycin,NUGC4_STOMACH,Resistance
Tanespimycin,OC314_OVARY,Resistance
Tanespimycin,OC315_OVARY,Resistance
Tanespimycin,OC316_OVARY,Resistance
Tanespimycin,OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,OCUM1_STOMACH,Resistance
Tanespimycin,OE33_OESOPHAGUS,Resistance
Tanespimycin,ONCODG1_OVARY,Resistance
Tanespimycin,ONS76_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,OV90_OVARY,Resistance
Tanespimycin,OVCAR4_OVARY,Resistance
Tanespimycin,OVCAR8_OVARY,Resistance
Tanespimycin,OVMANA_OVARY,Resistance
Tanespimycin,OVSAHO_OVARY,Resistance
Tanespimycin,OVTOKO_OVARY,Resistance
Tanespimycin,P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,PANC0203_PANCREAS,Resistance
Tanespimycin,PANC0327_PANCREAS,Resistance
Tanespimycin,PANC0403_PANCREAS,Resistance
Tanespimycin,PANC1005_PANCREAS,Resistance
Tanespimycin,PATU8902_PANCREAS,Resistance
Tanespimycin,PC14_LUNG,Resistance
Tanespimycin,PC3_PROSTATE,Resistance
Tanespimycin,PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,PK1_PANCREAS,Resistance
Tanespimycin,PK45H_PANCREAS,Resistance
Tanespimycin,PK59_PANCREAS,Resistance
Tanespimycin,PL45_PANCREAS,Resistance
Tanespimycin,PLCPRF5_LIVER,Resistance
Tanespimycin,PSN1_PANCREAS,Resistance
Tanespimycin,QGP1_PANCREAS,Resistance
Tanespimycin,RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,RD_SOFT_TISSUE,Resistance
Tanespimycin,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,RERFGC1B_STOMACH,Resistance
Tanespimycin,RERFLCAI_LUNG,Resistance
Tanespimycin,RERFLCMS_LUNG,Resistance
Tanespimycin,RKO_LARGE_INTESTINE,Resistance
Tanespimycin,RL952_ENDOMETRIUM,Resistance
Tanespimycin,RPMI7951_SKIN,Resistance
Tanespimycin,RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,RT112_URINARY_TRACT,Resistance
Tanespimycin,RT4_URINARY_TRACT,Resistance
Tanespimycin,RVH421_SKIN,Resistance
Tanespimycin,SAOS2_BONE,Resistance
Tanespimycin,SBC5_LUNG,Resistance
Tanespimycin,SCABER_URINARY_TRACT,Resistance
Tanespimycin,SCC25_UPPER_AERODIGESTIVE_TRACT,Resistance
Tanespimycin,SCC9_UPPER_AERODIGESTIVE_TRACT,Resistance
Tanespimycin,SF126_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,SF295_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,SH10TC_STOMACH,Resistance
Tanespimycin,SHP77_LUNG,Resistance
Tanespimycin,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,SIMA_AUTONOMIC_GANGLIA,Resistance
Tanespimycin,SJRH30_SOFT_TISSUE,Resistance
Tanespimycin,SJSA1_BONE,Resistance
Tanespimycin,SKBR3_BREAST,Resistance
Tanespimycin,SKCO1_LARGE_INTESTINE,Resistance
Tanespimycin,SKES1_BONE,Resistance
Tanespimycin,SKHEP1_LIVER,Resistance
Tanespimycin,SKLMS1_SOFT_TISSUE,Resistance
Tanespimycin,SKLU1_LUNG,Resistance
Tanespimycin,SKMEL2_SKIN,Resistance
Tanespimycin,SKMEL24_SKIN,Resistance
Tanespimycin,SKMEL30_SKIN,Resistance
Tanespimycin,SKMEL31_SKIN,Resistance
Tanespimycin,SKMEL5_SKIN,Resistance
Tanespimycin,SKMES1_LUNG,Resistance
Tanespimycin,SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,SKNAS_AUTONOMIC_GANGLIA,Resistance
Tanespimycin,SKNBE2_AUTONOMIC_GANGLIA,Resistance
Tanespimycin,SKNDZ_AUTONOMIC_GANGLIA,Resistance
Tanespimycin,SKNFI_AUTONOMIC_GANGLIA,Resistance
Tanespimycin,SKNSH_AUTONOMIC_GANGLIA,Resistance
Tanespimycin,SKOV3_OVARY,Resistance
Tanespimycin,SNGM_ENDOMETRIUM,Resistance
Tanespimycin,SNU1_STOMACH,Resistance
Tanespimycin,SNU16_STOMACH,Resistance
Tanespimycin,SNU182_LIVER,Resistance
Tanespimycin,SNU387_LIVER,Resistance
Tanespimycin,SNU398_LIVER,Resistance
Tanespimycin,SNU423_LIVER,Resistance
Tanespimycin,SNU449_LIVER,Resistance
Tanespimycin,SNU475_LIVER,Resistance
Tanespimycin,SNUC2A_LARGE_INTESTINE,Resistance
Tanespimycin,SQ1_LUNG,Resistance
Tanespimycin,SU8686_PANCREAS,Resistance
Tanespimycin,SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,SUIT2_PANCREAS,Resistance
Tanespimycin,SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,SW1088_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,SW1271_LUNG,Resistance
Tanespimycin,SW1353_BONE,Resistance
Tanespimycin,SW1417_LARGE_INTESTINE,Resistance
Tanespimycin,SW1573_LUNG,Resistance
Tanespimycin,SW1990_PANCREAS,Resistance
Tanespimycin,SW403_LARGE_INTESTINE,Resistance
Tanespimycin,SW48_LARGE_INTESTINE,Resistance
Tanespimycin,SW480_LARGE_INTESTINE,Resistance
Tanespimycin,SW579_THYROID,Resistance
Tanespimycin,SW620_LARGE_INTESTINE,Resistance
Tanespimycin,SW780_URINARY_TRACT,Resistance
Tanespimycin,SW900_LUNG,Resistance
Tanespimycin,T24_URINARY_TRACT,Resistance
Tanespimycin,T3M10_LUNG,Resistance
Tanespimycin,T47D_BREAST,Resistance
Tanespimycin,T84_LARGE_INTESTINE,Resistance
Tanespimycin,T98G_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,TC71_BONE,Resistance
Tanespimycin,TCCSUP_URINARY_TRACT,Resistance
Tanespimycin,TE1_OESOPHAGUS,Resistance
Tanespimycin,TE11_OESOPHAGUS,Resistance
Tanespimycin,TE15_OESOPHAGUS,Resistance
Tanespimycin,TE5_OESOPHAGUS,Resistance
Tanespimycin,TE617T_SOFT_TISSUE,Resistance
Tanespimycin,TE9_OESOPHAGUS,Resistance
Tanespimycin,TEN_ENDOMETRIUM,Resistance
Tanespimycin,TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,TOV112D_OVARY,Resistance
Tanespimycin,TOV21G_OVARY,Resistance
Tanespimycin,TT2609C02_THYROID,Resistance
Tanespimycin,TYKNU_OVARY,Resistance
Tanespimycin,U118MG_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,U2OS_BONE,Resistance
Tanespimycin,U87MG_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Tanespimycin,UACC257_SKIN,Resistance
Tanespimycin,UACC62_SKIN,Resistance
Tanespimycin,UACC812_BREAST,Resistance
Tanespimycin,UMUC3_URINARY_TRACT,Resistance
Tanespimycin,VMRCLCD_LUNG,Resistance
Tanespimycin,VMRCRCW_KIDNEY,Resistance
Tanespimycin,VMRCRCZ_KIDNEY,Resistance
Tanespimycin,WM115_SKIN,Resistance
Tanespimycin,WM1799_SKIN,Resistance
Tanespimycin,WM2664_SKIN,Resistance
Tanespimycin,WM793_SKIN,Resistance
Tanespimycin,WM88_SKIN,Resistance
Tanespimycin,WM983B_SKIN,Resistance
Tanespimycin,YKG1_CENTRAL_NERVOUS_SYSTEM,Resistance
Tanespimycin,ZR751_BREAST,Resistance
Tanespimycin,ZR7530_BREAST,Resistance
PHA-665752,1321N1_CENTRAL_NERVOUS_SYSTEM,Resistance
PHA-665752,22RV1_PROSTATE,Resistance
PHA-665752,42MGBA_CENTRAL_NERVOUS_SYSTEM,Resistance
PHA-665752,5637_URINARY_TRACT,Resistance
PHA-665752,639V_URINARY_TRACT,Resistance
PHA-665752,697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PHA-665752,769P_KIDNEY,Resistance
PHA-665752,786O_KIDNEY,Resistance
PHA-665752,8305C_THYROID,Resistance
PHA-665752,8505C_THYROID,Resistance
PHA-665752,8MGBA_CENTRAL_NERVOUS_SYSTEM,Resistance
PHA-665752,A172_CENTRAL_NERVOUS_SYSTEM,Resistance
PHA-665752,A204_SOFT_TISSUE,Resistance
PHA-665752,A2058_SKIN,Resistance
PHA-665752,A253_SALIVARY_GLAND,Resistance
PHA-665752,A2780_OVARY,Resistance
PHA-665752,A375_SKIN,Resistance
PHA-665752,A549_LUNG,Resistance
PHA-665752,A673_BONE,Resistance
PHA-665752,ACHN_KIDNEY,Resistance
PHA-665752,ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PHA-665752,AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PHA-665752,AN3CA_ENDOMETRIUM,Resistance
PHA-665752,ASPC1_PANCREAS,Resistance
PHA-665752,AU565_BREAST,Resistance
PHA-665752,AZ521_STOMACH,Resistance
PHA-665752,BCPAP_THYROID,Resistance
PHA-665752,BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PHA-665752,BFTC909_KIDNEY,Resistance
PHA-665752,BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PHA-665752,BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PHA-665752,BT20_BREAST,Resistance
PHA-665752,BT474_BREAST,Resistance
PHA-665752,BT549_BREAST,Resistance
PHA-665752,BXPC3_PANCREAS,Resistance
PHA-665752,C2BBE1_LARGE_INTESTINE,Resistance
PHA-665752,C32_SKIN,Resistance
PHA-665752,C3A_LIVER,Resistance
PHA-665752,CAKI2_KIDNEY,Resistance
PHA-665752,CAL12T_LUNG,Resistance
PHA-665752,CAL27_UPPER_AERODIGESTIVE_TRACT,Resistance
PHA-665752,CAL78_BONE,Resistance
PHA-665752,CAL851_BREAST,Resistance
PHA-665752,CALU1_LUNG,Resistance
PHA-665752,CALU3_LUNG,Resistance
PHA-665752,CALU6_LUNG,Resistance
PHA-665752,CAMA1_BREAST,Resistance
PHA-665752,CAPAN2_PANCREAS,Resistance
PHA-665752,CAS1_CENTRAL_NERVOUS_SYSTEM,Resistance
PHA-665752,CCK81_LARGE_INTESTINE,Resistance
PHA-665752,CHL1_SKIN,Resistance
PHA-665752,CHP212_AUTONOMIC_GANGLIA,Resistance
PHA-665752,CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PHA-665752,CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PHA-665752,COLO201_LARGE_INTESTINE,Resistance
